Distance (m), Temperature (K), Velocity (m/s), H2, H, O, O2, OH, H2O, HO2, H2O2, C, CH, CH2, CH2(S), CH3, CH4, CO, CO2, HCO, CH2O, CH2OH, CH3O, CH3OH, C2H, C2H2, C2H3, C2H4, C2H5, C2H6, HCCO, CH2CO, HCCOH, N, NH, NH2, NH3, NNH, NO, NO2, N2O, HNO, CN, HCN, H2CN, HCNN, HCNO, HOCN, HNCO, NCO, N2, AR, C3H7, C3H8, CH2CHO, CH3CHO
1.428515624999999838e-02,1.792555492956675380e+03,2.370552039802090505e+00,1.256926995061968593e-03,1.552676378630602253e-04,8.695040326698617178e-04,4.934123599315316799e-02,2.320697377246711771e-03,1.045837623270035877e-01,5.040135703450803145e-05,7.345572402164452157e-07,5.529625366672574940e-07,2.037711993678593858e-06,1.625320054777879095e-05,1.813247971851744898e-06,4.134829560983455240e-04,1.434614454069748236e-03,4.803216199597272473e-02,6.432434566907679896e-02,3.513003341166093398e-05,3.122396743931348320e-04,4.869176066504134640e-06,8.216425695061211838e-07,1.255529213817384838e-05,1.438175809411404348e-07,6.116243486213654294e-05,5.764043482160710282e-06,8.748816938809141671e-05,2.078853249624460896e-06,1.065505891883997982e-05,8.918035722163091729e-06,6.750124421439366511e-05,4.267670600009241974e-07,5.658814519028186214e-08,2.191713904879012507e-08,1.908017130512642485e-08,2.295230395416378841e-08,6.320069977593764672e-09,1.520654983007180694e-05,7.281241595808828935e-09,1.225849473410865642e-07,1.161814107244772273e-08,5.701371915654124585e-09,3.134451803852065582e-06,1.694258262430319509e-09,8.551856107107516196e-09,9.312072021152096892e-08,7.701376490603898107e-09,6.767314093821488946e-07,6.650641392656177335e-08,7.265544365867082632e-01,2.141169903264607830e-14,8.299165843908062441e-09,4.289931898185106011e-08,7.312089808767935029e-07,1.176495313162409000e-05
1.428906249999999795e-02,1.797936146183766596e+03,2.377467859534828865e+00,1.243854924701109704e-03,1.592346263733007889e-04,9.091586414139905771e-04,4.820491609749344430e-02,2.410907122456876998e-03,1.049956615351432532e-01,4.689886148535749445e-05,7.033645283160367613e-07,5.675021085037627767e-07,2.003259091288174470e-06,1.540750760515522877e-05,1.729525409989201788e-06,3.797344517577492715e-04,1.293162368291985278e-03,4.786229014968554352e-02,6.529597439266325576e-02,3.355094825587053589e-05,2.900631572658503711e-04,4.634277282044763366e-06,7.298460753257457272e-07,1.132846992855358369e-05,1.411522544134349689e-07,5.709383956636399820e-05,5.311226388025921406e-06,7.776104340442286766e-05,1.723838201686216644e-06,8.606820678175882325e-06,8.535949477643747259e-06,6.252915216091837027e-05,4.103045951490800821e-07,5.757175480400328505e-08,2.212055795998764066e-08,1.885149237189260725e-08,2.234173974878103496e-08,6.510353706109608430e-09,1.546282761260790305e-05,6.972547836825809142e-09,1.246603955345345767e-07,1.167719489831141520e-08,5.919647786345886427e-09,3.107871799396800429e-06,1.567944056661804647e-09,8.239229705444069969e-09,9.027176695843053905e-08,7.811705720451373502e-09,6.646721179490785387e-07,6.747010865259464427e-08,7.265845496509690804e-01,-7.141965357957097579e-15,6.425369742759691443e-09,3.175894525095700822e-08,6.599800535023913261e-07,1.044041352742350596e-05
1.429296874999999925e-02,1.803029545548662554e+03,2.383983603284187680e+00,1.230741182967345741e-03,1.631136313894926318e-04,9.489127962107093408e-04,4.711165151024530179e-02,2.500488168828137597e-03,1.053842630340112718e-01,4.361905159304825096e-05,6.747674014235258921e-07,5.782893960308592150e-07,1.957943002378672278e-06,1.454257130611280213e-05,1.642336538999382744e-06,3.477579294021261396e-04,1.163749367879642494e-03,4.766782205838597519e-02,6.625972878891185636e-02,3.191424604516935936e-05,2.687507240116173150e-04,4.392478132272233592e-06,6.479238471275718172e-07,1.020471746148519023e-05,1.376674628170569206e-07,5.308413258718337443e-05,4.869255615712953292e-06,6.887243878408796254e-05,1.422218432388402368e-06,6.923810685013121601e-06,8.133306383308951546e-06,5.775132382274357284e-05,3.925848594942712890e-07,5.827888010500250224e-08,2.227834440315563445e-08,1.859663011523383850e-08,2.172565580474648305e-08,6.696855878345146832e-09,1.571697712591633249e-05,6.695170785026400123e-09,1.267211629627196143e-07,1.171854373837532304e-08,6.120186572093790958e-09,3.076315454160355653e-06,1.441508778667465037e-09,7.901180141808831837e-09,8.730909478554518582e-08,7.903897018221272929e-09,6.520027479285195026e-07,6.826940075500236343e-08,7.266115110204826033e-01,7.613493466246592667e-15,4.936967134523035581e-09,2.337711697540528571e-08,5.933781184052141423e-07,9.230067306584525293e-06
1.429687499999999882e-02,1.807849497883770709e+03,2.390118434948456994e+00,1.217632179199200143e-03,1.668992149958463509e-04,9.886273367855995774e-04,4.606061820740121882e-02,2.589196461407513531e-03,1.057503433141892130e-01,4.055940117680658714e-05,6.486444484251560169e-07,5.852084957774307980e-07,1.902850163724955361e-06,1.366858673695512202e-05,1.552814468277187457e-06,3.176087542641209817e-04,1.045618467412436558e-03,4.745034571498719933e-02,6.721503779051055116e-02,3.023753149901249436e-05,2.483504246030960021e-04,4.146525670893237082e-06,5.749291514614149159e-07,9.177593757193140589e-06,1.334479203227400331e-07,4.916403114052301365e-05,4.442176038625193442e-06,6.079161338342498603e-05,1.167628373125339020e-06,5.547822280924095994e-06,7.715180786820301245e-06,5.318319531236503824e-05,3.738549981359896054e-07,5.870948632503580013e-08,2.239013561308973039e-08,1.831745360004641493e-08,2.110604056142857158e-08,6.879271056098651582e-09,1.596866860944344213e-05,6.446982434991210579e-09,1.287645581630926338e-07,1.174199901516095491e-08,6.301421361428036131e-09,3.040019867560227883e-06,1.316858186026746642e-09,7.542598717273635112e-09,8.425247814950095039e-08,7.977442203500391352e-09,6.387864871705456698e-07,6.890068998680669734e-08,7.266353685674784568e-01,-3.715841220892864155e-15,3.765380104467317638e-09,1.711189875462442728e-08,5.314643430920786757e-07,8.130087023269700721e-06
1.430078124999999839e-02,1.812410039000626512e+03,2.395891851808431117e+00,1.204572425412686523e-03,1.705865781449062400e-04,1.028164021521763786e-03,4.505091177776293643e-02,2.676800489588359883e-03,1.060947061444803829e-01,3.771546032128506422e-05,6.248679160580576702e-07,5.882313125869344493e-07,1.839189588035721319e-06,1.279499446530018428e-05,1.462036246797933752e-06,2.893150243706432028e-04,9.380239483501589962e-04,4.721149551594598648e-02,6.816135213363556933e-02,2.853791230708275495e-05,2.289009842140234390e-04,3.899013344101889148e-06,5.099712669614837675e-07,8.240780315318197035e-06,1.285885662132205348e-07,4.536040639589058554e-05,4.033306308206285137e-06,5.348138438844784814e-05,9.540825345259791488e-07,4.428286669943081663e-06,7.286572007633266005e-06,4.883668692828949673e-05,3.543651031466415071e-07,5.886844357576370458e-08,2.245603787107406958e-08,1.801596561078383745e-08,2.048484740809272694e-08,7.057339815347985428e-09,1.621759099807857429e-05,6.225969669146786913e-09,1.307879426782501919e-07,1.174759518325651482e-08,6.462145415329765487e-09,2.999257340338139858e-06,1.195678936588409352e-09,7.168429500987255440e-09,8.112179520961409292e-08,8.032118947399598354e-09,6.250874282370083767e-07,6.936229707387424455e-08,7.266561786282255131e-01,-3.438474510725321173e-14,2.851269324406206340e-09,1.245842000213954864e-08,4.742336665253811747e-07,7.135669861798260760e-06
1.430468749999999969e-02,1.816725304453456374e+03,2.401323507454235173e+00,1.191604191992479177e-03,1.741715517830807981e-04,1.067387354177110970e-03,4.408155765412363758e-02,2.763083422466944186e-03,1.064181758537450367e-01,3.508112218193160342e-05,6.033041334400000190e-07,5.874144462306393141e-07,1.768250483004858502e-06,1.193034448638995084e-05,1.371003835980345897e-06,2.628803095173393883e-04,8.402365298085220967e-04,4.695293503117368983e-02,6.909814645474555983e-02,2.683168278261771118e-05,2.104315139782841058e-04,3.652340311194895468e-06,4.522217397166240895e-07,7.388118142649824614e-06,1.231910328661840095e-07,4.169607777913125497e-05,3.645247059645953235e-06,4.689966305214686481e-05,7.760456565861309002e-07,3.521655078223844533e-06,6.852300961261861943e-06,4.472033907921321282e-05,3.343619519719064825e-07,5.876510365816848258e-08,2.247660465800910736e-08,1.769426494033864004e-08,1.986397230617793522e-08,7.230843686363094800e-09,1.646345445315000261e-05,6.030222547436313206e-09,1.327887333913318121e-07,1.173557234538272762e-08,6.601511360863036147e-09,2.954329758673779962e-06,1.079403371479021821e-09,6.783542604415938781e-09,7.793674158805379343e-08,8.067968236220289825e-09,6.109698777559331258e-07,6.965441834935653263e-08,7.266740058825938986e-01,-2.058495305757644929e-14,2.144150986892308856e-09,9.023272417838176323e-09,4.216218382484599988e-07,6.241253629776614117e-06
1.430859374999999926e-02,1.820809407158888916e+03,2.406433042335370143e+00,1.178767210352093652e-03,1.776505818769514699e-04,1.106166305892004658e-03,4.315152115860062393e-02,2.847844892762524914e-03,1.067215908661115209e-01,3.264889438381035614e-05,5.838145872308120322e-07,5.828929654244239197e-07,1.691360947099033312e-06,1.108220135297472422e-05,1.280629311806923808e-06,2.382865818092577421e-04,7.515478366265617360e-04,4.667634034296067741e-02,7.002492116454518689e-02,2.513405255711022123e-05,1.929614525556211900e-04,3.408679958440991617e-06,4.009176144270166717e-07,6.613638427525449516e-06,1.173601202085152507e-07,3.818974301898459917e-05,3.279910764047720366e-06,4.100089419139101043e-05,6.284746465028463311e-07,2.790735305354689412e-06,6.416919258260370839e-06,4.083950268799187237e-05,3.140832072942226156e-07,5.841271097784931307e-08,2.245275251639921113e-08,1.735445234826475261e-08,1.924517175493966348e-08,7.399588403407441070e-09,1.670599231067544278e-05,5.857764413602935130e-09,1.347642465896290783e-07,1.170625112987270605e-08,6.718934960535688212e-09,2.905562611043928586e-06,9.691128175532656390e-10,6.392499906702564236e-09,7.471640897871917749e-08,8.085117212705459705e-09,5.964975450376349603e-07,6.977888856920550169e-08,7.266889226277326586e-01,-4.816658503569590006e-15,1.601608657110165577e-09,6.502460945717349094e-09,3.735130440153737456e-07,5.440722644285456707e-06
1.431249999999999883e-02,1.824676323764455901e+03,2.411239927785871817e+00,1.166098427340241496e-03,1.810207095343839903e-04,1.144375890177274334e-03,4.225971731929865222e-02,2.930902410502204264e-03,1.070057977009219452e-01,3.041016745795906812e-05,5.662576414480725497e-07,5.748717362387858499e-07,1.609849562799338036e-06,1.025708920535685343e-05,1.191724409951741981e-06,2.154972316420426923e-04,6.712741617421495374e-04,4.638338431001679668e-02,7.094120415710390704e-02,2.345892675556354091e-05,1.765007316097751025e-04,3.169958019549974262e-06,3.553623816881148839e-07,5.911587779810625884e-06,1.112006279295687785e-07,3.485603074579627590e-05,2.938569161784184329e-06,3.573736982540931040e-05,5.068367881250991424e-07,2.204014083966129950e-06,5.984633593139408539e-06,3.719657462795888464e-05,2.937526901204889648e-07,5.782783364763207057e-08,2.238577932846757649e-08,1.699865414368410907e-08,1.863010711755925252e-08,7.563416044837397784e-09,1.694496281938723581e-05,5.706701406021622758e-09,1.367118619550869143e-07,1.166011653146723323e-08,6.814163473501679203e-09,2.853299201372565139e-06,8.656152505277930233e-10,5.999586950653722306e-09,7.147919844452187620e-08,8.083901430473480801e-09,5.817331001080793699e-07,6.973921283543336183e-08,7.267010084473650711e-01,-7.959686218470848023e-15,1.188604347067795639e-09,4.663153409927046043e-09,3.297481310981669838e-07,4.727598774558174656e-06
1.431640624999999840e-02,1.828339791301508967e+03,2.415763324626694519e+00,1.153631812448047437e-03,1.842795470784899879e-04,1.181898554148578173e-03,4.140502034549334298e-02,3.012092395804474767e-03,1.072716454479774734e-01,2.835547305821599777e-05,5.504903918973880404e-07,5.636148378693572673e-07,1.525011116498563269e-06,9.460473431589203915e-06,1.104994204888347562e-06,1.944600740883654390e-04,5.987595337576891207e-04,4.607572198323603430e-02,7.184655230199184228e-02,2.181874063804561720e-05,1.610501476791622861e-04,2.937839730667918064e-06,3.149249137519370857e-07,5.276448262901602990e-06,1.048144921496370913e-07,3.170565814580794201e-05,2.621913551966744505e-06,3.106039539064975004e-05,4.071083783788249404e-07,1.734989568560527409e-06,5.559246528257741404e-06,3.379126716763128217e-05,2.735764593547943727e-07,5.702971494040376796e-08,2.227734391113414255e-08,1.662901270873013892e-08,1.802035402472832510e-08,7.722208189901027793e-09,1.718015033382077535e-05,5.575274853900867360e-09,1.386290920305821044e-07,1.159783552301586498e-08,6.887283266371514868e-09,2.797894904117556814e-06,7.694841710437837286e-10,5.608783657148176045e-09,6.824266879413676978e-08,8.064892792384102104e-09,5.667376937014243312e-07,6.954047660920437853e-08,7.267103499987893622e-01,1.146881512564048421e-14,8.766276834314695453e-10,3.328517533447172589e-09,2.901328381016293847e-07,4.095213359801269507e-06
1.432031249999999797e-02,1.831813215278485814e+03,2.420021953970645345e+00,1.141398216097719862e-03,1.874252506508354706e-04,1.218625356508881968e-03,4.058627261591952334e-02,3.091270828475922976e-03,1.075199805814175402e-01,2.647472616470251432e-05,5.363703687699181573e-07,5.494337030651671710e-07,1.438077354722459872e-06,8.696774608835103871e-06,1.021034577104619803e-06,1.751102648966179013e-04,5.333781143838057463e-04,4.575497729527869956e-02,7.274055258260758716e-02,2.022434919534358484e-05,1.466019154506095247e-04,2.713725265307443331e-06,2.790367689268698967e-07,4.702952580476570433e-06,9.829823838088169318e-08,2.874567421373932876e-05,2.330123486866898625e-06,2.692129628698529788e-05,3.257580277091682929e-07,1.361532328878986594e-06,5.144114115354923820e-06,3.062090070953821924e-05,2.537396048988634100e-07,5.603952456028442657e-08,2.212935232070630336e-08,1.624758531605905262e-08,1.741731302276296514e-08,7.875857331615393606e-09,1.741136581479791408e-05,5.461651369456608260e-09,1.405133911200905292e-07,1.152009701279943156e-08,6.938576084009085679e-09,2.739711477270513336e-06,6.809673843946136107e-10,5.223539488194394527e-09,6.502316265169119298e-08,8.028676359215897659e-09,5.515702798952869465e-07,6.918898231573130535e-08,7.267170397506076407e-01,-3.686971049293806988e-14,6.426048222424156063e-10,2.365116692855588502e-09,2.544456359526399037e-07,3.536857316959353889e-06
1.432421874999999928e-02,1.835109589983075239e+03,2.424033990027365082e+00,1.129425282097212650e-03,1.904564908405917032e-04,1.254456918586483501e-03,3.980229326748674357e-02,3.168313539356123424e-03,1.077516425228307734e-01,2.475744780175230712e-05,5.237575408248521152e-07,5.326748861989060541e-07,1.350193598235340135e-06,7.969410086529722380e-06,9.403331746074349372e-07,1.573730621726310156e-04,4.745359656835418621e-04,4.542273133635541665e-02,7.362282312496867820e-02,1.868497062302988638e-05,1.331403736586334562e-04,2.498753141456691647e-06,2.471887977012936848e-07,4.186095512650921376e-06,9.174119650365167700e-08,2.597976923736616383e-05,2.062940395221098759e-06,2.327226149422075057e-05,2.597192105587513637e-07,1.065288431930049010e-06,4.742120937389657092e-06,2.768071090554226796e-05,2.344045670149683472e-07,5.487981550929719062e-08,2.194404834032033166e-08,1.585646561541051315e-08,1.682235729526114490e-08,8.024310243671423166e-09,1.763844737395662226e-05,5.364324231719981840e-09,1.423625681056225041e-07,1.142785945476332835e-08,6.968708586322662857e-09,2.679112199527456094e-06,6.002262405749237217e-10,4.847065310316191740e-09,6.183605400766979993e-08,7.976205467361811235e-09,5.362876058842045522e-07,6.869244602168325648e-08,7.267211763013020631e-01,-1.953850340771910735e-14,4.683736656407167282e-10,1.673316624708682629e-09,2.224456193807161104e-07,3.045909064232373942e-06
1.432812499999999885e-02,1.838241431369538759e+03,2.427816964376499076e+00,1.117737406552493868e-03,1.933724211934445471e-04,1.289304133653574333e-03,3.905188614413410836e-02,3.243116152737976227e-03,1.079674594774432950e-01,2.319296383247307277e-05,5.125155846332563977e-07,5.137077038218484785e-07,1.262401030231828582e-06,7.280857170317358146e-06,8.632731202368675382e-07,1.411663826287292344e-04,4.216722300953794334e-04,4.508051209815596566e-02,7.449301378744686841e-02,1.720817883641008903e-05,1.206428078623273558e-04,2.293809575402725697e-06,2.189266098715665386e-07,3.721140943225124218e-06,8.522385000058813982e-08,2.340862950112273421e-05,1.819741799196906178e-06,2.006702591560790240e-05,2.063547701347665782e-07,8.311318964875519003e-07,4.355670284748320426e-06,2.496415905034495003e-05,2.157096017505567143e-07,5.357374682697766107e-08,2.172381408340618961e-08,1.545760218490500675e-08,1.623665596747131558e-08,8.167519574798784395e-09,1.786125971045853637e-05,5.281669878948889916e-09,1.441743576153350808e-07,1.132203372609730801e-08,6.978453371711659972e-09,2.616456829638860469e-06,5.271393869908859591e-10,4.481961128043529634e-09,5.869520881605147044e-08,7.908352997955469693e-09,5.209434280007974276e-07,6.805937939542339430e-08,7.267228629994511024e-01,1.196007432216836200e-14,3.395016304109385603e-10,1.178935706767942285e-09,1.938791872290633336e-07,2.615938621515943899e-06
1.433203124999999842e-02,1.841220722558781972e+03,2.431387689148419184e+00,1.106355743524543855e-03,1.961726458323650361e-04,1.323088638431525787e-03,3.833384719763855558e-02,3.315593720611140997e-03,1.081682448670940877e-01,2.177057919796334689e-05,5.025133040840000842e-07,4.929126702748695851e-07,1.175624991416320228e-06,6.632733164077708984e-06,7.901391302647613505e-07,1.264031191539920684e-04,3.742597787928240625e-04,4.472978586999389744e-02,7.535080652707534798e-02,1.579994092806197607e-05,1.090803569750475367e-04,2.099543620760308018e-06,1.938460168464919374e-07,3.303625911552338419e-06,7.881694400640411730e-08,2.103031983238898040e-05,1.599614111949778625e-06,1.726140079095016443e-05,1.634173432389302732e-07,6.466718221121838475e-07,3.986689281884579230e-06,2.246323932733105982e-05,1.977686566024334152e-07,5.214455737320117715e-08,2.147117923231114880e-08,1.505284188983954541e-08,1.566123565830565130e-08,8.305457405324031358e-09,1.807969365699989587e-05,5.212110855613970146e-09,1.459465965935352232e-07,1.120357155500488162e-08,6.968742030355820233e-09,2.552097561167050180e-06,4.614178226354816002e-10,4.130342795506943190e-09,5.561306981775827289e-08,7.826041365218506144e-09,5.055884019932492961e-07,6.729904700900573146e-08,7.267222070743685203e-01,-3.336086511996341399e-14,2.447051827453659342e-10,8.271751131185785088e-10,1.684864435846604780e-07,2.240790117765649006e-06
